GRI1,GRI2,GRI3,GRI4,GRI5,GRI6,GRI7,GRI8,GRI9,GRI10,GRI11,GRI12,GRI13,GRI14,GRI15,GRI16,GRI17,GRI18,GRI19,GRI20,GRI21,GRI22,GRI23,GRI24,GRI25,GRI26,GRI27,GRI28,GRI29,GRI30,GRI31,GRI32,GRI33,GRI34,GRI35,GRI36,GRI37,GRI38,GRI39,GRI40,GRI41,SOGS4,SOGS5,SOGS6,SOGS7,SOGS8,SOGS9,SOGS10,SOGS11,SOGS12,SOGS13,SOGS14,SOGS15,Student,ID
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,619
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,620
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,621
1,5,1,2,1,1,4,1,2,2,1,4,1,3,2,1,1,1,2,3,1,3,4,2,2,3,2,1,1,1,1,2,1,1,4,1,1,1,3,1,3,2,1,1,1,0,0,0,1,1,0,0,0,1,622
1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,623
1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,624
2,1,2,1,1,2,1,2,1,2,2,3,2,4,2,3,4,3,4,4,3,2,2,2,3,3,3,4,4,4,4,4,4,4,4,5,3,3,4,3,2,1,1,2,0,1,0,1,0,1,1,1,0,1,625
2,1,2,1,1,2,1,2,1,2,2,3,2,4,2,3,4,3,4,4,3,2,2,2,3,3,3,4,4,4,4,4,4,4,4,5,3,3,4,3,2,1,1,2,0,1,0,1,0,1,1,1,0,1,626
2,1,1,5,1,1,2,1,1,2,1,5,1,4,1,1,2,1,1,6,1,1,1,1,2,4,4,1,2,1,1,2,1,1,1,1,1,1,1,2,3,2,2,2,1,0,0,0,0,0,0,0,0,1,627
5,6,1,4,1,1,2,2,2,1,2,5,1,2,2,2,3,2,5,6,1,1,2,1,2,2,2,1,5,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,628
2,1,1,2,1,1,1,1,1,1,1,5,1,3,2,2,1,5,1,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,629
1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,630
1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,631
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,632
1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,633
1,1,1,1,1,1,2,1,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,634
1,1,1,1,1,1,2,1,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,635
1,1,1,2,1,1,1,1,1,1,1,6,1,1,4,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,636
2,1,1,2,1,1,2,1,1,1,1,2,1,1,4,1,1,1,1,5,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,637
2,2,2,1,2,2,2,2,2,1,1,1,2,4,1,1,4,1,1,3,1,5,1,2,1,1,2,1,2,5,1,1,2,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,638
2,2,2,1,2,2,2,2,2,1,1,1,2,4,1,1,4,1,1,3,1,5,1,2,1,1,2,1,2,5,1,1,2,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,639
1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,640
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,641
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,642
2,2,1,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,643
4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,644
2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,645
2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,646
2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,647
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,648
1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,5,1,5,1,1,1,1,4,6,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,649
1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,5,1,5,1,1,1,1,4,6,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,650
1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,651
2,1,2,2,1,2,2,2,2,2,1,1,1,5,1,1,1,3,1,1,1,4,1,5,1,1,1,1,1,6,1,1,3,1,4,3,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,652
2,1,2,2,1,2,2,2,2,2,1,1,1,5,1,1,1,3,1,1,1,4,1,5,1,1,1,1,1,6,1,1,3,1,4,3,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,653
1,1,1,1,1,1,2,1,1,1,1,1,1,4,3,1,4,4,2,2,2,5,1,4,2,2,2,6,5,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,654
1,1,1,1,1,1,2,1,1,1,1,1,1,4,3,1,4,4,2,2,2,5,1,4,2,2,2,6,5,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,655
2,1,3,2,2,2,3,3,2,3,4,4,2,1,4,1,2,1,3,5,2,2,3,4,3,2,3,1,4,1,1,3,1,2,1,1,1,1,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,656
6,1,2,1,1,1,1,1,1,1,1,6,1,1,3,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,657
1,5,2,1,4,2,2,3,1,2,3,3,1,5,2,2,4,2,4,5,1,2,2,2,4,4,4,1,3,1,1,3,1,1,1,2,1,2,4,4,2,2,2,1,1,0,1,0,0,1,0,0,0,1,658
1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,659
1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,660
1,1,1,1,1,1,3,1,1,1,1,5,1,4,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,661
1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,1,1,1,1,1,1,5,1,4,2,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,662
1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,1,1,1,1,1,1,5,1,4,2,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,663
1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,664
1,6,2,2,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,3,1,0,0,0,0,0,0,0,0,0,1,665
3,1,1,1,2,1,2,1,1,1,1,1,1,3,1,1,1,1,3,6,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,666
1,1,1,4,1,1,1,2,1,3,2,4,2,3,3,1,1,2,1,2,1,4,4,1,2,2,2,1,3,2,1,3,1,1,1,1,1,1,3,1,2,2,1,1,1,1,0,0,0,1,0,0,0,1,667
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,668
1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,669
1,5,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,670
2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,671
2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,672
2,1,1,2,1,1,1,1,1,1,1,5,1,2,5,1,1,2,3,6,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,0,0,0,0,0,1,0,0,0,1,673
6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,674
1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,675
2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,676
1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,677
1,1,2,1,1,1,2,1,1,1,1,6,1,1,2,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,678
1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,5,3,1,1,1,1,1,2,4,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,679
1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,5,3,1,1,1,1,1,2,4,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,680
3,5,1,4,3,3,4,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,2,1,3,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,681
1,1,1,1,1,2,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,682
1,1,1,1,1,2,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,683
4,1,1,1,1,1,1,1,1,1,1,1,4,2,5,1,1,1,1,6,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,684
2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,685
1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,0,1,0,0,0,0,0,0,1,686
1,1,2,1,1,1,1,1,1,1,1,6,1,4,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,687
2,2,5,4,2,1,4,5,1,1,2,5,1,5,2,1,2,1,1,6,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,1,688
1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,689
1,6,1,5,1,1,1,1,1,1,1,6,1,1,1,1,1,3,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,690
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,691
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,692
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,1,693
1,5,2,3,3,1,2,2,2,2,2,2,2,3,2,1,2,2,3,5,3,2,1,2,2,2,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,694
2,6,2,2,1,1,1,6,1,1,1,6,1,1,1,1,1,1,1,5,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,695
2,1,1,1,1,2,3,1,1,2,3,5,1,1,1,3,4,5,4,2,2,5,2,2,4,2,2,2,1,6,3,1,1,2,2,3,2,1,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,696
2,1,1,1,1,2,3,1,1,2,3,5,1,1,1,3,4,5,4,2,2,5,2,2,4,2,2,2,1,6,3,1,1,2,2,3,2,1,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,697
2,1,1,1,1,1,1,6,1,1,1,5,1,2,1,1,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,698
2,1,1,4,1,1,3,2,2,1,1,5,2,2,2,1,1,1,1,6,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,699
2,4,2,4,1,1,3,1,1,1,1,3,1,3,4,1,1,1,1,3,1,1,1,1,4,4,4,1,1,1,1,3,1,1,1,1,1,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,700
2,2,2,1,2,1,2,1,2,2,5,1,1,5,1,1,1,1,1,1,1,6,1,1,1,1,1,1,5,6,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,701
2,2,2,1,2,1,2,1,2,2,5,1,1,5,1,1,1,1,1,1,1,6,1,1,1,1,1,1,5,6,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,702
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,5,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,703
1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,704
2,1,1,1,1,1,2,1,1,2,5,5,1,5,1,1,1,1,1,1,1,5,1,1,2,2,1,2,5,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,705
2,1,1,1,1,1,2,1,1,2,5,5,1,5,1,1,1,1,1,1,1,5,1,1,2,2,1,2,5,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,706
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,707
1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,708
2,6,1,5,2,2,3,3,1,3,2,4,1,1,2,2,3,2,2,4,1,2,2,2,3,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,0,0,0,0,0,0,1,0,1,709
2,1,1,1,2,1,1,1,2,2,2,5,1,3,1,1,1,3,1,6,1,1,1,1,1,2,5,1,2,1,1,3,1,1,1,1,1,1,1,1,3,2,1,1,0,0,0,0,0,1,0,0,0,1,710
2,1,2,1,1,2,2,2,1,1,2,1,1,3,1,1,1,1,1,1,1,5,1,3,3,1,1,1,2,6,2,3,2,1,1,5,2,1,2,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,711
2,1,2,1,1,2,2,2,1,1,2,1,1,3,1,1,1,1,1,1,1,5,1,3,3,1,1,1,2,6,2,3,2,1,1,5,2,1,2,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,712
1,2,2,3,2,1,2,1,2,1,2,6,1,2,3,1,1,1,2,1,1,5,1,3,5,1,2,2,5,4,1,2,3,3,5,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,713
1,2,2,3,2,1,2,1,2,1,2,6,1,2,3,1,1,1,2,1,1,5,1,3,5,1,2,2,5,4,1,2,3,3,5,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,714
1,1,1,1,4,1,4,1,1,2,1,6,1,2,2,1,1,1,1,5,1,1,1,3,3,1,3,1,1,1,1,4,1,2,1,1,6,1,1,5,3,3,1,1,1,0,1,0,0,0,0,1,0,1,715
3,1,2,1,2,1,4,3,1,2,2,2,5,1,4,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,716
2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,717
2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,718
1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,719
2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,1,6,1,3,4,1,3,1,1,6,1,1,5,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,720
2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,3,1,6,1,3,4,1,3,1,1,6,1,1,5,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,721
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,722
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,723
2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,5,2,4,1,3,5,2,2,2,2,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,724
2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,5,2,4,1,3,5,2,2,2,2,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,725
2,1,1,4,2,2,4,1,3,1,1,2,2,1,2,1,1,2,1,5,1,1,1,1,2,3,2,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,0,0,0,1,0,0,0,0,1,726
1,1,2,1,1,1,2,1,1,1,4,6,2,2,1,1,2,3,1,1,1,4,1,3,5,1,1,1,3,5,2,1,1,1,1,2,1,1,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,727
1,1,2,1,1,1,2,1,1,1,4,6,2,2,1,1,2,3,1,1,1,4,1,3,5,1,1,1,3,5,2,1,1,1,1,2,1,1,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,728
2,1,2,1,1,1,2,1,1,2,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,5,1,2,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,729
2,1,2,1,1,1,2,1,1,2,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,5,1,2,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,730
2,1,1,1,1,2,1,1,2,2,3,2,2,4,2,1,1,1,1,1,2,1,1,1,2,1,3,2,2,5,1,1,1,1,1,2,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,731
2,1,1,1,1,2,1,1,2,2,3,2,2,4,2,1,1,1,1,1,2,1,1,1,2,1,3,2,2,5,1,1,1,1,1,2,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,732
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,733
2,1,1,1,1,1,1,1,1,2,1,6,2,3,1,2,4,2,2,2,3,2,2,4,2,2,2,2,2,5,1,1,4,1,2,2,2,1,1,1,1,2,1,1,0,0,1,0,0,1,0,0,0,1,734
2,1,1,1,1,1,1,1,1,2,1,6,2,3,1,2,4,2,2,2,3,2,2,4,2,2,2,2,2,5,1,1,4,1,2,2,2,1,1,1,1,2,1,1,0,0,1,0,0,1,0,0,0,1,735
2,1,2,2,1,3,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,3,1,2,2,1,1,1,1,5,1,1,1,1,1,3,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,736
2,1,2,2,1,3,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,3,1,2,2,1,1,1,1,5,1,1,1,1,1,3,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,737
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,738
3,4,2,5,2,2,2,2,2,2,2,5,2,5,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,739
2,1,2,2,2,2,1,2,2,2,3,5,1,2,2,2,2,6,2,2,2,6,1,6,2,1,1,1,2,6,1,1,4,6,2,2,2,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,740
2,1,2,2,2,2,1,2,2,2,3,5,1,2,2,2,2,6,2,2,2,6,1,6,2,1,1,1,2,6,1,1,4,6,2,2,2,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,741
2,2,2,2,2,2,4,2,2,3,2,3,2,3,2,3,2,3,3,3,2,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,1,742
